"item_id";"company_id";"part_number";"name";"description";"barcode";"location_room";"location_row";"location_column";"location_shelf";"category_id";"current_quantity";"available_quantity";"recommended_lowest_quantity";"recommended_highest_quantity";"remarks";"active";"image_url";"sale_price";"factory_due_date";"suppliers_id";"fits_in_model";"created";"modified";"deleted";
"91";"0";"1011965";"Turbine nut";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"92";"0";"1012572";"Top cover";"top. same as 1023557";"1012572";"2";"C";"1";"1";"0";"1.0";"1.0";"0.0";"0.0";" - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"10.9";"0000-00-00";"10";"NULL";"2011-09-14 09:11:20";"May 3, 2013, 4:15 pm";"0000-00-00 00:00:00";
"93";"0";"1012574";"Adjustable foot";"same as part 1015465";"1012574";"2";"C";"4";"2";"0";"7.0";"7.0";"0.0";"0.0";"Foot - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"0.9";"0000-00-00";"10";"NULL";"2011-09-14 09:14:15";"March 27, 2012, 3:23 pm";"0000-00-00 00:00:00";
"94";"0";"1012575";"Low adjustable foot";"foot";"1012575";"2";"C";"1";"1";"0";"1.0";"1.0";"0.0";"0.0";" - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"2.7";"0000-00-00";"10";"NULL";"0000-00-00 00:00:00";"October 27, 2014, 11:48 am";"0000-00-00 00:00:00";
"95";"0";"1012576";"Door";"door";"1012576";"2";"K";"1";"1";"0";"1.0";"1.0";"0.0";"0.0";"door - Item updated as stocktaken on 28 Apr, 2014 - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"36.0";"0000-00-00";"10";"NULL";"2011-10-24 16:13:05";"March 28, 2012, 4:15 pm";"0000-00-00 00:00:00";
"96";"0";"1012577";"Connection box";"Connection box";"1012577";"2";"C";"3";"4";"0";"0.0";"0.0";"3.0";"3.0";"connection box - Item scraped as stocktaken on 28 Apr, 2014";"1";"NULL";"0.9";"0000-00-00";"10";"NULL";"0000-00-00 00:00:00";"May 3, 2012, 2:32 pm";"0000-00-00 00:00:00";
"97";"0";"1012578";"Connection box cover";"box cover";"1012578";"2";"C";"3";"4";"0";"0.0";"0.0";"3.0";"3.0";"box cover - Item scraped as stocktaken on 28 Apr, 2014";"1";"NULL";"0.5";"0000-00-00";"10";"NULL";"0000-00-00 00:00:00";"May 3, 2012, 2:48 pm";"0000-00-00 00:00:00";
"98";"0";"1012579";"Drip tray";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"99";"0";"1012580";"Thermostat shell";"THERMOSTAT SHELL";"1012580";"2";"C";"4";"2";"0";"0.0";"0.0";"0.0";"0.0";"THERMOSTAT  SHELL - Item scraped as stocktaken on 28 Apr, 2014";"1";"NULL";"4.1";"0000-00-00";"10";"NULL";"2011-09-28 08:54:39";"March 28, 2012, 11:47 am";"0000-00-00 00:00:00";
"100";"0";"1012581";"Screw cap";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"101";"0";"1012582";"Compressor fixed flake";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"102";"0";"1012583";"Compressor base";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"103";"0";"1012587";"Door axis";"same as 1015475";"1012587";"2";"C";"4";"1";"0";"7.0";"7.0";"0.0";"0.0";"door axis - Item updated as stocktaken on 28 Apr, 2014 - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"0.9";"0000-00-00";"10";"NULL";"2011-10-12 09:44:16";"June 18, 2012, 11:14 am";"0000-00-00 00:00:00";
"104";"0";"1012588";"Bottom door hinge group";"Bottom hinge";"1012588";"2";"C";"4";"2";"0";"0.0";"0.0";"0.0";"0.0";"Bottom hinge - Item scraped as stocktaken on 28 Apr, 2014";"1";"NULL";"1.8";"0000-00-00";"10";"NULL";"2011-12-13 14:18:35";"August 21, 2013, 4:09 pm";"0000-00-00 00:00:00";
"105";"0";"1012589";"Axis cover";"Axis cover same as 1013820";"1012589";"2";"C";"1";"2";"0";"22.0";"22.0";"0.0";"0.0";"Axis cover - Item updated as stocktaken on 28 Apr, 2014 - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"0.9";"0000-00-00";"10";"NULL";"2011-12-28 14:36:57";"August 21, 2013, 3:57 pm";"0000-00-00 00:00:00";
"106";"0";"1012591";"Compressor";"compressor";"1012591";"1";"1";"1";"1";"0";"1.0";"1.0";"0.0";"0.0";" - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"69.2";"0000-00-00";"10";"NULL";"0000-00-00 00:00:00";"September 14, 2012, 12:36 pm";"0000-00-00 00:00:00";
"107";"0";"1012592";"Drier filter";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"108";"0";"1012593";"Thermostat";"thermostat";"1012593";"2";"C";"4";"2";"0";"10.0";"10.0";"0.0";"0.0";"thermostat - Item updated as stocktaken on 28 Apr, 2014 - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"7.2";"0000-00-00";"10";"NULL";"2011-12-15 16:04:37";"August 21, 2013, 6:22 pm";"0000-00-00 00:00:00";
"109";"0";"1012594";"Whorl lamp";"WHORL LAMP";"1012594";"2";"C";"2";"3";"0";"1.0";"1.0";"0.0";"0.0";" - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"0.5";"0000-00-00";"10";"NULL";"2011-09-28 08:53:51";"June 28, 2012, 10:37 am";"0000-00-00 00:00:00";
"110";"0";"1012595";"Knob";"Knob";"1012595";"2";"C";"4";"2";"0";"0.0";"0.0";"0.0";"0.0";"Knob";"1";"NULL";"0.5";"0000-00-00";"10";"NULL";"2011-09-14 09:16:13";"August 22, 2013, 1:30 pm";"0000-00-00 00:00:00";
"111";"0";"1012596";"Door switch";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"112";"0";"1012597";"Compressor ground wire";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"113";"0";"1012599";"Compressor link wire";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"114";"0";"1012600";"Lamp holder parts";"also is part 1013791
Lamp holder parts";"1012600";"2";"D";"2";"4";"0";"4.0";"4.0";"0.0";"0.0";"Lamp holder parts - Item updated as stocktaken on 28 Apr, 2014 - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"2.7";"0000-00-00";"10";"NULL";"2011-09-06 11:02:06";"June 21, 2012, 1:14 pm";"0000-00-00 00:00:00";
"115";"0";"1012601";"Power supply cord with plug";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"116";"0";"1012603";"Door seal";"door seal";"1012603";"2";"K";"1";"1";"0";"0.0";"0.0";"0.0";"0.0";"door seal - Item updated as stocktaken on 28 Apr, 2014 - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"7.2";"0000-00-00";"10";"NULL";"2011-09-22 16:12:10";"March 28, 2012, 4:42 pm";"0000-00-00 00:00:00";
"117";"0";"1012605";"Screw cap";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"118";"0";"1012606";"Orament strip a";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"119";"0";"1012607";"Plastic cap";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"120";"0";"1012609";"Lamp cover";"same as 
1013797

stock is listed under that part.";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"2011-08-12 11:25:46";"2011-08-12 11:25:46";"0000-00-00 00:00:00";
"121";"0";"1012610";"Crisper box";"crisper box";"1012610";"2";"C";"1";"1";"0";"0.0";"0.0";"0.0";"0.0";"crisper box - Item scraped as stocktaken on 28 Apr, 2014";"1";"NULL";"7.3";"0000-00-00";"10";"NULL";"2011-11-17 16:18:27";"August 21, 2013, 5:12 pm";"0000-00-00 00:00:00";
"122";"0";"1012611";"Door basket";"Door basket";"NULL";"2";"h";"1";"1";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"10";"NULL";"0000-00-00 00:00:00";"August 21, 2013, 5:23 pm";"0000-00-00 00:00:00";
"123";"0";"1012612";"Door basket";"basket";"1012612";"2";"C";"2";"2";"0";"0.0";"0.0";"0.0";"0.0";"basket";"1";"NULL";"3.2";"0000-00-00";"10";"NULL";"2011-11-03 16:39:53";"August 21, 2013, 5:23 pm";"0000-00-00 00:00:00";
"124";"0";"1012613";"Glass shelf";"Glass shelf";"1012613";"2";"C";"2";"3";"0";"1.0";"1.0";"0.0";"0.0";"Glass shelf - Item updated as stocktaken on 28 Apr, 2014 - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"3.6";"0000-00-00";"10";"NULL";"2011-10-28 11:47:28";"March 29, 2012, 3:54 pm";"0000-00-00 00:00:00";
"125";"0";"1012614";"Small glass shelf";"small glass shelf ";"1012614";"2";"C";"2";"4";"0";"0.0";"0.0";"0.0";"0.0";"small glass shelf - Item scraped as stocktaken on 28 Apr, 2014 - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"1.8";"0000-00-00";"10";"NULL";"2011-09-14 09:18:01";"March 29, 2012, 11:04 am";"0000-00-00 00:00:00";
"126";"0";"1012630";"Top cover";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"127";"0";"1012631";"Flange screw m5x16";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"128";"0";"1012632";"Top cover support";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"129";"0";"1012633";"Left support";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"130";"0";"1012634";"Flange screw m5x20";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"131";"0";"1012635";"Adjustable foot";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"132";"0";"1012636";"Lower hinge parts";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"133";"0";"1012637";"Flange screw m5x16";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"134";"0";"1012638";"Low adjustable foot";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"135";"0";"1012639";"Glass shelf";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"136";"0";"1012640";"Crisper drawer cover glass";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"137";"0";"1012641";"Criper box";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"138";"0";"1012642";"Lower door basket";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"139";"0";"1012643";"Door seal";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"140";"0";"1012644";"Door body";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"141";"0";"1012645";"Upper door basket";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"142";"0";"1012646";"Thermostat";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"143";"0";"1012647";"Lamp holder";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"144";"0";"1012648";"Lamp";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"145";"0";"1012649";"Door switch";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"146";"0";"1012650";"Upper hinge parts";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"147";"0";"1012651";"Flange screw m5x16";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"148";"0";"1012652";"Thermostat shell";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"149";"0";"1012653";"Flange screw m5x20";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"150";"0";"1012654";"Temperature control knob";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"151";"0";"1012655";"Screw cap";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"152";"0";"1012656";"Lamp cover";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"153";"0";"1012657";"Drier filter";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"154";"0";"1012658";"Flush back";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"155";"0";"1012994";"Bottom plate";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"156";"0";"1012995";"Electric bo*";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"157";"0";"1012996";"Ignition device";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"158";"0";"1012998";"Ignition pin";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"159";"0";"1013000";"Nozzle 120";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"2.0";"2.0";"0.0";"0.0";"NULL";"1";"NULL";"0.9";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"160";"0";"1013002";"Burner basement 120";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"161";"0";"1013003";"Burner cap 120 (outer part)";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"162";"0";"1013004";"Burner cap 120 (central part)";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"163";"0";"1013006";"Burner cap 70";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"164";"0";"1013007";"Burner 70";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"165";"0";"1013008";"Knob";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"166";"0";"1013009";"Sealing ring for knob";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"167";"0";"1013010";"Burner cap 50";"NULL";"1013010";"NULL";"NULL";"NULL";"NULL";"0";"3.0";"3.0";"0.0";"0.0";" - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"0.9";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"168";"0";"1013012";"Elbow";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"169";"0";"1013013";"Screw ( for connector)";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"170";"0";"1013015";"Connector";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"171";"0";"1013017";"Ignition pin 4";"NULL";"1013017";"NULL";"NULL";"NULL";"NULL";"0";"1.0";"1.0";"0.0";"0.0";" - Item updated as stocktaken on 28 Apr, 2014 - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"0.9";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"172";"0";"1013019";"Nozzle 70";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.9";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"173";"0";"1013020";"Burner basement 70";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"174";"0";"1013022";"Ignition pin 4";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"175";"0";"1013023";"Valve3/valve4";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"176";"0";"1013024";"Valve2";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"177";"0";"1013026";"Screw m4*10";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"178";"0";"1013027";"Screw m4*20";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
